domain,keyword,search_volume_us,rank_absolute,ranking_url,page_pattern
periodictable.one,atomic number of ag,6600,41,https://www.periodictable.one/element/47,per-element
periodictable.one,atomic number of boron,6600,42,https://www.periodictable.one/element/5,per-element
periodictable.one,atomic number of nitrogen,6600,38,https://www.periodictable.one/element/7,per-element
periodictable.one,atomic number of sodium,6600,47,https://www.periodictable.one/element/11,per-element
periodictable.one,atomic number silver,6600,43,https://www.periodictable.one/element/47,per-element
periodictable.one,atomic weight of chlorine,6600,58,https://www.periodictable.one/element/17,per-element
periodictable.one,b atomic number,6600,22,https://www.periodictable.one/element/5,per-element
periodictable.one,be element,6600,41,https://www.periodictable.one/element/4,per-element
periodictable.one,beryllium element,6600,42,https://www.periodictable.one/element/4,per-element
periodictable.one,boron atomic number,6600,36,https://www.periodictable.one/element/5,per-element
periodictable.one,boron number of protons,6600,31,https://www.periodictable.one/element/5,per-element
periodictable.one,ca electron configuration,6600,17,https://www.periodictable.one/element/20,per-element
periodictable.one,calcium electron configuration,6600,8,https://www.periodictable.one/element/20,per-element
periodictable.one,carbon symbol,6600,11,https://www.periodictable.one/element/6,per-element
periodictable.one,chemical element helium,6600,39,https://www.periodictable.one/element/2,per-element
periodictable.one,chemical element lu,6600,27,https://www.periodictable.one/element/71,per-element
periodictable.one,chemical elements list,6600,32,https://www.periodictable.one/elements,other
periodictable.one,chlorine atomic mass,6600,55,https://www.periodictable.one/element/17,per-element
periodictable.one,cl atomic mass,6600,49,https://www.periodictable.one/element/17,per-element
periodictable.one,co element,6600,23,https://www.periodictable.one/element/27,per-element
periodictable.one,electron arrangement calcium,6600,16,https://www.periodictable.one/element/20,per-element
periodictable.one,electron arrangement for calcium,6600,21,https://www.periodictable.one/element/20,per-element
periodictable.one,electron arrangement of calcium,6600,34,https://www.periodictable.one/element/20,per-element
periodictable.one,electron arrangement of copper,6600,40,https://www.periodictable.one/element/29,per-element
periodictable.one,electron arrangement of sulfur,6600,32,https://www.periodictable.one/element/16,per-element
periodictable.one,electron arrangement sulfur,6600,37,https://www.periodictable.one/element/16,per-element
periodictable.one,electron configuration ca,6600,7,https://www.periodictable.one/element/20,per-element
periodictable.one,electron configuration calcium,6600,6,https://www.periodictable.one/element/20,per-element
periodictable.one,electron configuration copper,6600,42,https://www.periodictable.one/element/29,per-element
periodictable.one,electron configuration fe,6600,47,https://www.periodictable.one/element/26,per-element
periodictable.one,electron configuration for ca,6600,22,https://www.periodictable.one/element/20,per-element
periodictable.one,electron configuration for calcium,6600,8,https://www.periodictable.one/element/20,per-element
periodictable.one,electron configuration for sulfur,6600,32,https://www.periodictable.one/element/16,per-element
periodictable.one,electron configuration for sulfur atom,6600,35,https://www.periodictable.one/element/16,per-element
periodictable.one,electron configuration of ca,6600,13,https://www.periodictable.one/element/20,per-element
periodictable.one,electron configuration of s,6600,35,https://www.periodictable.one/element/16,per-element
periodictable.one,electron configuration of sulfur,6600,31,https://www.periodictable.one/element/16,per-element
periodictable.one,electron configuration sulfur,6600,34,https://www.periodictable.one/element/16,per-element
periodictable.one,electron configuration sulphur,6600,38,https://www.periodictable.one/element/16,per-element
periodictable.one,electron distribution of calcium,6600,25,https://www.periodictable.one/element/20,per-element
periodictable.one,electron structure of iron,6600,39,https://www.periodictable.one/element/26,per-element
periodictable.one,electronic configuration ca,6600,9,https://www.periodictable.one/element/20,per-element
periodictable.one,electronic configuration calcium,6600,7,https://www.periodictable.one/element/20,per-element
periodictable.one,electronic configuration of ca,6600,10,https://www.periodictable.one/element/20,per-element
periodictable.one,electronic configuration of calcium,6600,9,https://www.periodictable.one/element/20,per-element
periodictable.one,electronic configuration of copper,6600,40,https://www.periodictable.one/element/29,per-element
periodictable.one,electronic configuration of sulfur,6600,36,https://www.periodictable.one/element/16,per-element
periodictable.one,electronic structure of calcium,6600,21,https://www.periodictable.one/element/20,per-element
periodictable.one,electronic structure of copper,6600,41,https://www.periodictable.one/element/29,per-element
periodictable.one,element beryllium,6600,48,https://www.periodictable.one/element/4,per-element
periodictable.one,element for helium,6600,44,https://www.periodictable.one/element/2,per-element
periodictable.one,element he,6600,36,https://www.periodictable.one/element/2,per-element
periodictable.one,element helium,6600,55,https://www.periodictable.one/element/2,per-element
periodictable.one,element iron atomic mass,6600,48,https://www.periodictable.one/element/26,per-element
periodictable.one,element np,6600,35,https://www.periodictable.one/element/93,per-element
periodictable.one,element of helium,6600,45,https://www.periodictable.one/element/2,per-element
periodictable.one,element ti periodic table,6600,33,https://www.periodictable.one/element/22,per-element
periodictable.one,element tm,6600,41,https://www.periodictable.one/element/69,per-element
periodictable.one,element u periodic table,6600,21,https://www.periodictable.one/element/92,per-element
periodictable.one,elements he,6600,46,https://www.periodictable.one/element/2,per-element
periodictable.one,elements helium,6600,67,https://www.periodictable.one/element/2,per-element
periodictable.one,elements of helium,6600,41,https://www.periodictable.one/element/2,per-element
periodictable.one,eu chemical element,6600,28,https://www.periodictable.one/element/63,per-element
periodictable.one,europium element,6600,73,https://www.periodictable.one/element/63,per-element
periodictable.one,f element periodic table,6600,29,https://www.periodictable.one/element/9,per-element
periodictable.one,f in periodic table,6600,31,https://www.periodictable.one/element/9,per-element
periodictable.one,f on periodic table,6600,31,https://www.periodictable.one/element/9,per-element
periodictable.one,f on the periodic table,6600,32,https://www.periodictable.one/element/9,per-element
periodictable.one,f periodic table,6600,30,https://www.periodictable.one/element/9,per-element
periodictable.one,f periodic table element,6600,32,https://www.periodictable.one/element/9,per-element
periodictable.one,f table of elements,6600,39,https://www.periodictable.one/element/9,per-element
periodictable.one,fe atomic mass,6600,66,https://www.periodictable.one/element/26,per-element
periodictable.one,fe electron configuration,6600,42,https://www.periodictable.one/element/26,per-element
periodictable.one,fe element electron configuration,6600,40,https://www.periodictable.one/element/26,per-element
periodictable.one,fluorine element symbol,6600,36,https://www.periodictable.one/element/9,per-element
periodictable.one,fluorine symbol,6600,37,https://www.periodictable.one/element/9,per-element
periodictable.one,he element,6600,41,https://www.periodictable.one/element/2,per-element
periodictable.one,helium element,6600,42,https://www.periodictable.one/element/2,per-element
periodictable.one,helium the element,6600,38,https://www.periodictable.one/element/2,per-element
periodictable.one,hf chemical element,6600,36,https://www.periodictable.one/element/72,per-element
periodictable.one,how to read a periodic table element,6600,88,https://www.periodictable.one/,other
periodictable.one,iron atomic mass,6600,65,https://www.periodictable.one/element/26,per-element
periodictable.one,iron electron structure,6600,42,https://www.periodictable.one/element/26,per-element
